GM_DATASET_NAME	GM_WELL_CATEGORY	GM_DATA_SOURCE	GM_WELL_ID	GM_CHEMICAL_VVL	GM_CHEMICAL_NAME	GM_RESULT_MODIFIER	GM_RESULT	GM_RESULT_UNITS	GM_SAMP_COLLECTION_DATE	GM_REPORTING_LIMIT	GM_LATITUDE	GM_LONGITUDE	GM_WELL_DEPTH_FT	GM_TOP_DEPTH_OF_SCREEN_FT	GM_BOTTOM_DEPTH_OF_SCREEN_FT	GM_CAS_NUMBER	GM_ALTWELL_ID1	GM_ALTWELL_ID2	GM_ALTWELL_ID3	SRC_CHEMICAL	SRC_RESULT_MODIFIER	SRC_RESULT	SRC_RESULT_UNITS	SRC_SAMP_COLLECTION_DATE	SRC_SAMP_COLLECTION_TIME	SRC_REPORTING_LIMIT	SRC_ANALYTICAL_METHOD	SRC_LAB_NOTE	SRC_LATITUDE	SRC_LONGITUDE	SRC_DATUM	SRC_WELL_DEPTH_FT	SRC_TOP_DEPTH_OF_SCREEN_FT	SRC_BOTTOM_DEPTH_OF_SCREEN_FT
GAMA_USGS	MUNICIPAL	USGS	SFM-D4	PCATE	Perchlorate	<	1	UG/L	05/14/2007	1	37.526	-121.98686111	80	50	80	14797-73-0				Perchlorate, wu	<	1	ug/l	05/14/2007	1100	1	IC016	MWH DATA REFERENCE NO 204776;DILUTION FACTOR 2 :	37.526	-121.98686111		80	50	80
GAMA_USGS	MUNICIPAL	USGS	SFM-D4	NNSM	N-Nitrosodimethylamine (NDMA)		.0025	UG/L	05/14/2007	.002	37.526	-121.98686111	80	50	80	62-75-9				N-Nitrosodimethylamine, wu		2.5	ng/l	05/14/2007	1100	2	GCM18	MWH DATA REFERENCE NO 204776; :	37.526	-121.98686111		80	50	80
GAMA_USGS	MUNICIPAL	USGS	SFM-D3	CR	Chromium	<	1	UG/L	05/14/2007	1	37.526	-121.98683333	260	230	260	7440-47-3				Chromium, wf	<	1	ug/l	05/14/2007	1520	1	GF075		37.526	-121.98683333		260	230	260
GAMA_USGS	MUNICIPAL	USGS	SFM-D3	PCATE	Perchlorate	<	1.5	UG/L	05/14/2007	1.5	37.526	-121.98683333	260	230	260	14797-73-0				Perchlorate, wu	<	1.5	ug/l	05/14/2007	1520	1.5	IC016	MWH DATA REFERENCE NO 204776;DILUTION FACTOR 3 :	37.526	-121.98683333		260	230	260
GAMA_USGS	MUNICIPAL	USGS	SFM-D3	NNSM	N-Nitrosodimethylamine (NDMA)	<	.002	UG/L	05/14/2007	.002	37.526	-121.98683333	260	230	260	62-75-9				N-Nitrosodimethylamine, wu	<	2	ng/l	05/14/2007	1520	2	GCM18	MWH DATA REFERENCE NO 204776; :	37.526	-121.98683333		260	230	260
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	IPRODIONE	Iprodione	<	.026	UG/L	05/15/2007	.026	37.52608333	-121.98691667	480	450	480	36734-19-7				Iprodione, wf	<	.026	ug/l	05/15/2007	1540	.026	GCM39	The parameter 61593 is a highly variable compound : m : c :	37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	METALAXYL	Metalaxyl	<	.007	UG/L	05/15/2007	.0069	37.52608333	-121.98691667	480	450	480	57837-19-1				Metalaxyl, wf	<	.007	ug/l	05/15/2007	1540	.0069	GCM39		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	AL	Aluminum	<	3.2	UG/L	05/16/2007	1.6	37.58258333	-122.06947222	100	50	100	7429-90-5				Aluminum, wf	<	3.2	ug/l	05/16/2007	1020	1.6	PLM43	d :	37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	LI	Lithium		17.1	UG/L	05/16/2007	.6	37.58258333	-122.06947222	100	50	100	7439-93-2				Lithium, wf		17.1	ug/l	05/16/2007	1020	.6	PLM40	d :	37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	SE	Selenium	=	.1	UG/L	05/16/2007	.08	37.58258333	-122.06947222	100	50	100	7782-49-2				Selenium, wf	E	.1	ug/l	05/16/2007	1020	.08	PLM10	n : d :	37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	W	Tungsten	<	.07	UG/L	05/16/2007	.06	37.58258333	-122.06947222	100	50	100	7440-33-7				Tungsten, wf	<	.07	ug/l	05/16/2007	1020	.06	PLM10	Result is < or = reported value based on quality-c : d : c :	37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	HEXAZINONE	Hexazinone	<	.026	UG/L	05/16/2007	.026	37.58258333	-122.06947222	100	50	100	51235-04-2				Hexazinone, wf	<	.026	ug/l	05/16/2007	1020	.026	GCM39		37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	BROMCIL	Bromacil	<	.04	UG/L	05/16/2007	.04	37.58258333	-122.06947222	100	50	100	314-40-9				Bromacil, wf	<	.04	ug/l	05/16/2007	1020	.04	LCM29		37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	SIMAZINE	Simazine	<	.006	UG/L	05/16/2007	.006	37.58258333	-122.06947222	100	50	100	122-34-9				Simazine, wf	<	.006	ug/l	05/16/2007	1020	.006	GCM35		37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	B	Boron		.391	MG/L	05/15/2007	.008	37.52591667	-121.98691667	340	330	340	7440-42-8				Boron, wf		391	ug/l	05/15/2007	1040	8	PLM40	d :	37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	CD	Cadmium		.04	UG/L	05/15/2007	.04	37.52591667	-121.98691667	340	330	340	7440-43-9				Cadmium, wf		.04	ug/l	05/15/2007	1040	.04	PLM43		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	CR	Chromium	<	.34	UG/L	05/15/2007	.12	37.52591667	-121.98691667	340	330	340	7440-47-3				Chromium, wf	<	.34	ug/l	05/15/2007	1040	.12	PLM10	Result is < or = reported value based on quality-c : c :	37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	CO	Cobalt		.06	UG/L	05/15/2007	.04	37.52591667	-121.98691667	340	330	340	7440-48-4				Cobalt, wf		.06	ug/l	05/15/2007	1040	.04	PLM10		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	CU	Copper	<	.0004	MG/L	05/15/2007	.0004	37.52591667	-121.98691667	340	330	340	7440-50-8				Copper, wf	<	.4	ug/l	05/15/2007	1040	.4	PLM10		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	FE	Iron		8.7	UG/L	05/15/2007	6	37.52591667	-121.98691667	340	330	340	7439-89-6				Iron, wf		8.7	ug/l	05/15/2007	1040	6	PLA11		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	PB	Lead	<	.12	UG/L	05/15/2007	.12	37.52591667	-121.98691667	340	330	340	7439-92-1				Lead, wf	<	.12	ug/l	05/15/2007	1040	.12	PLM43		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	MN	Manganese		128	UG/L	05/15/2007	.2	37.52591667	-121.98691667	340	330	340	7439-96-5				Manganese, wf		128	ug/l	05/15/2007	1040	.2	PLM43		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	MO	Molybdenum		22.8	UG/L	05/15/2007	.12	37.52591667	-121.98691667	340	330	340	7439-98-7				Molybdenum, wf		22.8	ug/l	05/15/2007	1040	.12	PLM43		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	NI	Nickel		.46	UG/L	05/15/2007	.06	37.52591667	-121.98691667	340	330	340	7440-02-0				Nickel, wf		.46	ug/l	05/15/2007	1040	.06	PLM10		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	AG	Silver	<	.1	UG/L	05/15/2007	.1	37.52591667	-121.98691667	340	330	340	7440-22-4				Silver, wf	<	.1	ug/l	05/15/2007	1040	.1	PLM43		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	SR	Strontium		651	UG/L	05/15/2007	.4	37.52591667	-121.98691667	340	330	340	7440-24-6				Strontium, wf		651	ug/l	05/15/2007	1040	.4	PLM40		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	V	Vanadium		2.3	UG/L	05/15/2007	.04	37.52591667	-121.98691667	340	330	340	7440-62-2				Vanadium, wf		2.3	ug/l	05/15/2007	1040	.04	PLM10		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	ZN	Zinc	<	.0006	MG/L	05/15/2007	.0006	37.52591667	-121.98691667	340	330	340	7440-66-6				Zinc, wf	<	.6	ug/l	05/15/2007	1040	.6	PLM10		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	AL	Aluminum	<	1.3	UG/L	05/15/2007	1.6	37.52591667	-121.98691667	340	330	340	7429-90-5				Aluminum, wf	<	1.3	ug/l	05/15/2007	1040	1.6	PLM43	Result is < or = reported value based on quality-c : c :	37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	LI	Lithium		8.91	UG/L	05/15/2007	.6	37.52591667	-121.98691667	340	330	340	7439-93-2				Lithium, wf		8.91	ug/l	05/15/2007	1040	.6	PLM40		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	SE	Selenium		1.8	UG/L	05/15/2007	.08	37.52591667	-121.98691667	340	330	340	7782-49-2				Selenium, wf		1.8	ug/l	05/15/2007	1040	.08	PLM10		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	W	Tungsten		.21	UG/L	05/15/2007	.06	37.52591667	-121.98691667	340	330	340	7440-33-7				Tungsten, wf		.21	ug/l	05/15/2007	1040	.06	PLM10		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	HEXAZINONE	Hexazinone	<	.026	UG/L	05/15/2007	.026	37.52591667	-121.98691667	340	330	340	51235-04-2				Hexazinone, wf	<	.026	ug/l	05/15/2007	1040	.026	GCM39		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	BROMCIL	Bromacil	<	.04	UG/L	05/15/2007	.04	37.52591667	-121.98691667	340	330	340	314-40-9				Bromacil, wf	<	.04	ug/l	05/15/2007	1040	.04	LCM29		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	SIMAZINE	Simazine	<	.006	UG/L	05/15/2007	.006	37.52591667	-121.98691667	340	330	340	122-34-9				Simazine, wf	<	.006	ug/l	05/15/2007	1040	.006	GCM35		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	CR	Chromium	<	1	UG/L	05/15/2007	1	37.52591667	-121.98691667	340	330	340	7440-47-3				Chromium, wf	<	1	ug/l	05/15/2007	1100	1	GF075		37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	PCATE	Perchlorate	<	.5	UG/L	05/15/2007	.5	37.52591667	-121.98691667	340	330	340	14797-73-0				Perchlorate, wu	<	.5	ug/l	05/15/2007	1100	.5	IC016	MWH DATA REFERENCE NO 204776; :	37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D2	NNSM	N-Nitrosodimethylamine (NDMA)	<	.002	UG/L	05/15/2007	.002	37.52591667	-121.98691667	340	330	340	62-75-9				N-Nitrosodimethylamine, wu	<	2	ng/l	05/15/2007	1100	2	GCM18	MWH DATA REFERENCE NO 204776; :	37.52591667	-121.98691667		340	330	340
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	CR	Chromium	<	1	UG/L	05/15/2007	1	37.52608333	-121.98691667	480	450	480	7440-47-3				Chromium, wf	<	1	ug/l	05/15/2007	1600	1	GF075		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	TCA111	1,1,1-Trichloroethane	<	.04	UG/L	05/15/2007	.04	37.52608333	-121.98691667	480	450	480	71-55-6				1,1,1-Trichloroethane, wu	<	.04	ug/l	05/15/2007	1540	.04	GCM66		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	TCA112	1,1,2-Trichloroethane	<	.04	UG/L	05/15/2007	.04	37.52608333	-121.98691667	480	450	480	79-00-5				1,1,2-Trichloroethane, wu	<	.04	ug/l	05/15/2007	1540	.04	GCM66		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	PCA	1,1,2,2 Tetrachloroethane (PCA)	<	.1	UG/L	05/15/2007	.1	37.52608333	-121.98691667	480	450	480	79-34-5				1,1,2,2-Tetrachloroethane, wu	<	.1	ug/l	05/15/2007	1540	.1	GCM66		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	DCBZ12	1,2 Dichlorobenzene (1,2-DCB)	<	.04	UG/L	05/15/2007	.04	37.52608333	-121.98691667	480	450	480	95-50-1				1,2-Dichlorobenzene, wu	<	.04	ug/l	05/15/2007	1540	.04	GCM66		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	DCPA12	1,2 Dichloropropane (1,2 DCP)	<	.02	UG/L	05/15/2007	.02	37.52608333	-121.98691667	480	450	480	78-87-5				1,2-Dichloropropane, wu	<	.02	ug/l	05/15/2007	1540	.02	GCM66		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	DCE12T	trans-1,2, Dichloroethylene	<	.018	UG/L	05/15/2007	.018	37.52608333	-121.98691667	480	450	480	156-60-5				trans-1,2-Dichloroethene, wu	<	.018	ug/l	05/15/2007	1540	.018	GCM66		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	TCB124	1,2,4- Trichlorobenzene (1,2,4 TCB)	<	.12	UG/L	05/15/2007	.12	37.52608333	-121.98691667	480	450	480	120-82-1				1,2,4-Trichlorobenzene, wu	<	.12	ug/l	05/15/2007	1540	.12	GCM66		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	DCBZ13	1,3-Dichlorobenzene	<	.04	UG/L	05/15/2007	.04	37.52608333	-121.98691667	480	450	480	541-73-1				1,3-Dichlorobenzene, wu	<	.04	ug/l	05/15/2007	1540	.04	GCM66		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	DCBZ14	1,4-Dichlorobenzene (p-DCB)	<	.04	UG/L	05/15/2007	.04	37.52608333	-121.98691667	480	450	480	106-46-7				1,4-Dichlorobenzene, wu	<	.04	ug/l	05/15/2007	1540	.04	GCM66		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	FC12	Dichlorodifluoromethane	<	.00014	MG/L	05/15/2007	.00014	37.52608333	-121.98691667	480	450	480	75-71-8				CFC-12, wu	<	.14	ug/l	05/15/2007	1540	.14	GCM66	The parameter 34668 is a highly variable compound : m : c :	37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	NAPH	Naphthalene	<	.4	UG/L	05/15/2007	.4	37.52608333	-121.98691667	480	450	480	91-20-3				Naphthalene, wu	<	.4	ug/l	05/15/2007	1540	.4	GCM66		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	DCP13	1,3 Dichloropropene	<	.1	UG/L	05/15/2007	.1	37.52608333	-121.98691667	480	450	480	10061-02-6				trans-1,3-Dichloropropene, wu	<	.1	ug/l	05/15/2007	1540	.1	GCM66		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	DCP13	1,3 Dichloropropene	<	.06	UG/L	05/15/2007	.06	37.52608333	-121.98691667	480	450	480	10061-01-5				cis-1,3-Dichloropropene, wu	<	.06	ug/l	05/15/2007	1540	.06	GCM66		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	DICAMBA	Dicamba	<	.08	UG/L	05/15/2007	.08	37.52608333	-121.98691667	480	450	480	1918-00-9				Dicamba, w,gf<.7u	<	.08	ug/l	05/15/2007	1540	.08	LCM29		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	LINURON	Linuron	<	.04	UG/L	05/15/2007	.04	37.52608333	-121.98691667	480	450	480	330-55-2				Linuron, w,gf<.7u	<	.04	ug/l	05/15/2007	1540	.04	LCM29		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	OXAMYL	Oxamyl	<	.04	UG/L	05/15/2007	.04	37.52608333	-121.98691667	480	450	480	23135-22-0				Oxamyl, w,gf<.7u	<	.04	ug/l	05/15/2007	1540	.04	LCM29		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	VC	Vinyl Chloride	<	.08	UG/L	05/15/2007	.08	37.52608333	-121.98691667	480	450	480	75-01-4				Vinyl chloride, wu	<	.08	ug/l	05/15/2007	1540	.08	GCM66		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	TCE	Trichloroethene (TCE)	<	.02	UG/L	05/15/2007	.02	37.52608333	-121.98691667	480	450	480	79-01-6				Trichloroethene, wu	<	.02	ug/l	05/15/2007	1540	.02	GCM66		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	DIELDRIN	Dieldrin	<	.009	UG/L	05/15/2007	.009	37.52608333	-121.98691667	480	450	480	60-57-1				Dieldrin, wf	<	.009	ug/l	05/15/2007	1540	.009	GCM35		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	METOCHLOR	Metolachlor	<	.01	UG/L	05/15/2007	.01	37.52608333	-121.98691667	480	450	480	51218-45-2				Metolachlor, wf	<	.01	ug/l	05/15/2007	1540	.01	GCM35		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	MALA	Malathion	<	.016	UG/L	05/15/2007	.016	37.52608333	-121.98691667	480	450	480	121-75-5				Malathion, wf	<	.016	ug/l	05/15/2007	1540	.016	GCM35		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	DIAZ	Diazinon	<	.005	UG/L	05/15/2007	.005	37.52608333	-121.98691667	480	450	480	333-41-5				Diazinon, wf	<	.005	ug/l	05/15/2007	1540	.005	GCM35		37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	PROMETRYN	Prometryn	<	.006	UG/L	05/16/2007	.0059	37.58258333	-122.06947222	100	50	100	7287-19-6				Prometryn, wf	<	.006	ug/l	05/16/2007	1020	.0059	GCM39		37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	PROMETON	Prometon	<	.01	UG/L	05/16/2007	.01	37.58258333	-122.06947222	100	50	100	1610-18-0				Prometon, wf	<	.01	ug/l	05/16/2007	1020	.01	GCM35		37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	FONOFOS	Fonofos	<	.006	UG/L	05/16/2007	.006	37.58258333	-122.06947222	100	50	100	944-22-9				Fonofos, wf	<	.006	ug/l	05/16/2007	1020	.006	GCM35		37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	U	Uranium		2.32	pCi/L	05/16/2007	.027027027027027027027027027027027027027	37.58258333	-122.06947222	100	50	100	7440-61-1				Uranium, wf		3.44	ug/l	05/16/2007	1020	.04	PLM43	d :	37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	U	Uranium		2.32	pCi/L	05/16/2007	.027027027027027027027027027027027027027	37.58258333	-122.06947222	100	50	100	7440-61-1				Uranium, wf		3.44	ug/l	05/16/2007	1020	.04	PLM43	d :	37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	ALKCACO3	Alkalinity as CaCO3		321	MG/L	05/16/2007	5	37.58258333	-122.06947222	100	50	100					Alkalinity,wf,fixedEP,lab		321	mg/l CaCO3	05/16/2007	1020	5	TT040	Hold-time violation - for accurate results measure : @ : c :	37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	ALK	Alkalinity, total		321	MG/L	05/16/2007	5	37.58258333	-122.06947222	100	50	100					Alkalinity,wf,fixedEP,lab		321	mg/l CaCO3	05/16/2007	1020	5	TT040	Hold-time violation - for accurate results measure : @ : c :	37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	CTCL	Carbon Tetrachloride	<	.08	UG/L	05/16/2007	.08	37.58258333	-122.06947222	100	50	100	56-23-5				Tetrachloromethane, wu	<	.08	ug/l	05/16/2007	1020	.08	GCM66	b :	37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	DCA12	1,2 Dichloroethane (1,2 DCA)	<	.1	UG/L	05/16/2007	.1	37.58258333	-122.06947222	100	50	100	107-06-2				1,2-Dichloroethane, wu	<	.1	ug/l	05/16/2007	1020	.1	GCM66		37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	TBME	Bromoform (THM)	<	.08	UG/L	05/16/2007	.08	37.58258333	-122.06947222	100	50	100	75-25-2				Tribromomethane, wu	<	.08	ug/l	05/16/2007	1020	.08	GCM66	b :	37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	DBCME	Dibromochloromethane (THM)	<	.12	UG/L	05/16/2007	.12	37.58258333	-122.06947222	100	50	100	124-48-1				Dibromochloromethane, wu	<	.12	ug/l	05/16/2007	1020	.12	GCM66		37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	TCLME	Chloroform (THM)	<	.04	UG/L	05/16/2007	.04	37.58258333	-122.06947222	100	50	100	67-66-3				Trichloromethane, wu	<	.04	ug/l	05/16/2007	1020	.04	GCM66	b :	37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	BZME	Toluene	<	.02	UG/L	05/16/2007	.018	37.58258333	-122.06947222	100	50	100	108-88-3				Toluene, wu	<	.02	ug/l	05/16/2007	1020	.018	GCM66	b :	37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	BZ	Benzene	<	.016	UG/L	05/16/2007	.016	37.58258333	-122.06947222	100	50	100	71-43-2				Benzene, wu	<	.016	ug/l	05/16/2007	1020	.016	GCM66	b :	37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	CLBZ	Chlorobenzene	<	.02	UG/L	05/16/2007	.02	37.58258333	-122.06947222	100	50	100	108-90-7				Chlorobenzene, wu	<	.02	ug/l	05/16/2007	1020	.02	GCM66	b :	37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	EBZ	Ethylbenzene	<	.02	UG/L	05/16/2007	.02	37.58258333	-122.06947222	100	50	100	100-41-4				Ethylbenzene, wu	<	.02	ug/l	05/16/2007	1020	.02	GCM66	b :	37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	BRME	Methyl Bromide (Bromomethane)	<	.4	UG/L	05/16/2007	.4	37.58258333	-122.06947222	100	50	100	74-83-9				Bromomethane, wu	<	.4	ug/l	05/16/2007	1020	.4	GCM66	The parameter 34413 is a highly variable compound : m : c :	37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-E3	DCMA	Dichloromethane (Methylene Chloride)	<	.04	UG/L	05/16/2007	.04	37.58258333	-122.06947222	100	50	100	75-09-2				Dichloromethane, wu	<	.04	ug/l	05/16/2007	1020	.04	GCM66	b :	37.58258333	-122.06947222		100	50	100
GAMA_USGS	MUNICIPAL	USGS	SFM-D4	OXAMYL	Oxamyl	<	.04	UG/L	05/14/2007	.04	37.526	-121.98686111	80	50	80	23135-22-0				Oxamyl, w,gf<.7u	<	.04	ug/l	05/14/2007	1040	.04	LCM29		37.526	-121.98686111		80	50	80
GAMA_USGS	MUNICIPAL	USGS	SFM-D4	VC	Vinyl Chloride	<	.08	UG/L	05/14/2007	.08	37.526	-121.98686111	80	50	80	75-01-4				Vinyl chloride, wu	<	.08	ug/l	05/14/2007	1040	.08	GCM66		37.526	-121.98686111		80	50	80
GAMA_USGS	MUNICIPAL	USGS	SFM-D4	TCE	Trichloroethene (TCE)	<	.02	UG/L	05/14/2007	.02	37.526	-121.98686111	80	50	80	79-01-6				Trichloroethene, wu	<	.02	ug/l	05/14/2007	1040	.02	GCM66		37.526	-121.98686111		80	50	80
GAMA_USGS	MUNICIPAL	USGS	SFM-D4	DIELDRIN	Dieldrin	<	.009	UG/L	05/14/2007	.009	37.526	-121.98686111	80	50	80	60-57-1				Dieldrin, wf	<	.009	ug/l	05/14/2007	1040	.009	GCM35		37.526	-121.98686111		80	50	80
GAMA_USGS	MUNICIPAL	USGS	SFM-D4	METOCHLOR	Metolachlor	<	.01	UG/L	05/14/2007	.01	37.526	-121.98686111	80	50	80	51218-45-2				Metolachlor, wf	<	.01	ug/l	05/14/2007	1040	.01	GCM35		37.526	-121.98686111		80	50	80
GAMA_USGS	MUNICIPAL	USGS	SFM-D4	MALA	Malathion	<	.016	UG/L	05/14/2007	.016	37.526	-121.98686111	80	50	80	121-75-5				Malathion, wf	<	.016	ug/l	05/14/2007	1040	.016	GCM35		37.526	-121.98686111		80	50	80
GAMA_USGS	MUNICIPAL	USGS	SFM-D4	DIAZ	Diazinon	<	.005	UG/L	05/14/2007	.005	37.526	-121.98686111	80	50	80	333-41-5				Diazinon, wf	<	.005	ug/l	05/14/2007	1040	.005	GCM35		37.526	-121.98686111		80	50	80
GAMA_USGS	MUNICIPAL	USGS	SFM-D4	ATRAZINE	Atrazine	<	.007	UG/L	05/14/2007	.007	37.526	-121.98686111	80	50	80	1912-24-9				Atrazine, wf	<	.007	ug/l	05/14/2007	1040	.007	GCM35		37.526	-121.98686111		80	50	80
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	PCATE	Perchlorate	<	.5	UG/L	05/15/2007	.5	37.52608333	-121.98691667	480	450	480	14797-73-0				Perchlorate, wu	<	.5	ug/l	05/15/2007	1600	.5	IC016	MWH DATA REFERENCE NO 205078; :	37.52608333	-121.98691667		480	450	480
GAMA_USGS	MUNICIPAL	USGS	SFM-D1	NNSM	N-Nitrosodimethylamine (NDMA)	<	.002	UG/L	05/15/2007	.002	37.52608333	-121.98691667	480	450	480	62-75-9				N-Nitrosodimethylamine, wu	<	2	ng/l	05/15/2007	1600	2	GCM18	MWH DATA REFERENCE NO 205078; :	37.52608333	-121.98691667		480	450	480
